Word,Trigger,Segment,onset,offset,Order,LogFreq,LogFreq_Prev,LogFreq_Next,SndPower,Length,Position,Sentence,IsLexical,NGRAM,RNN,CFG
climb,1,11,4.979579265,5.331835,1865,8.72,16.35,13.74,4.08E-09,0.352255735,7,75,1,1.059176842,1.030820224,2.689497895
up,1,11,5.303189265,5.523055,1866,13.74,8.72,14.17,3.55E-09,0.219865735,8,75,0,3.573364832,5.042450143,6.192933266
one,1,11,5.494409265,5.678701,1867,14.17,13.74,16.21,3.74E-09,0.184291735,9,75,1,7.534896963,7.016847097,5.671844134
of,1,11,5.650055265,5.76251,1868,16.21,14.17,16.96,4.37E-09,0.112454735,10,75,0,1.228645003,2.802896935,2.183700278
the,1,11,5.733864265,5.894211,1869,16.96,16.21,10.18,3.64E-09,0.160346735,11,75,0,0.432076543,1.545675212,4.290466507
legs,1,11,5.865565265,6.217476,1870,10.18,16.96,16.21,3.82E-09,0.351910735,12,75,1,3.690163824,3.284059269,4.311953684
of,1,11,6.188830265,6.301286,1871,16.21,10.18,16.96,3.75E-09,0.112455735,13,75,0,1.966677768,2.591303702,2.150656524
the,1,11,6.272640265,6.385096,1872,16.96,16.21,10.93,3.89E-09,0.112455735,14,75,0,1.565345669,1.5647334,3.72481082
table,1,11,6.356450265,6.947817,1873,10.93,16.96,14.57,3.80E-09,0.591366735,15,75,1,0.824339779,0.833246563,3.22362481
but,1,11,7.278354265,7.421868,1874,14.57,10.93,15.37,3.25E-09,0.143513735,1,76,0,3.148749339,2.813755854,8.722815728
it,1,11,7.393222265,7.534483,1875,15.37,14.57,14.56,3.91E-09,0.141260735,2,76,0,2.817732493,2.603030987,1.414575933
was,1,11,7.505837265,7.714075,1876,14.56,15.37,12.87,3.90E-09,0.208237735,3,76,0,0.980686324,1.304921324,1.807513931
too,1,11,7.685429265,7.904535,1877,12.87,14.56,7.8,3.80E-09,0.219105735,4,76,1,2.449772483,2.230880489,3.937443969
slippery,1,11,7.875889265,8.647953,1878,7.8,12.87,16.19,3.57E-09,0.772063735,5,76,1,2.404132513,3.377536483,4.913658791
and,1,11,9.194001265,9.353898,1879,16.19,7.8,13.76,3.57E-09,0.159896735,6,76,0,3.085978186,4.267812853,8.764178979
when,1,11,9.325252265,9.498021,1880,13.76,16.19,13.1,3.69E-09,0.172768735,7,76,0,6.103112735,6.236087959,4.62523845
she,1,11,9.469375265,9.689585,1881,13.1,13.76,13.53,4.19E-09,0.220209735,8,76,0,0.885964867,2.097288449,0.711282217
had,1,11,9.660939265,9.857204,1882,13.53,13.1,9.86,4.07E-09,0.196264735,9,76,0,1.138946301,1.373417774,1.310128714
tired,1,11,9.828558265,10.324143,1883,9.86,13.53,9.88,3.50E-09,0.495584735,10,76,1,3.654884948,3.812290215,3.299098023
herself,1,11,10.29549727,10.777287,1884,9.88,9.86,13.9,3.95E-09,0.48178973,11,76,0,3.897618234,3.761763524,1.640914717
out,1,11,10.74864127,10.970674,1885,13.9,9.88,14.97,3.59E-09,0.22203273,12,76,0,1.29690066,3.296820185,2.997222352
with,1,11,10.94202827,11.150266,1886,14.97,13.9,11.98,4.01E-09,0.20823773,13,76,0,4.017739154,3.077664025,3.628460591
trying,1,11,11.12162027,11.712987,1887,11.98,14.97,16.96,3.93E-09,0.59136673,14,76,1,5.382254338,5.345677679,3.520033503
the,1,11,12.16325227,12.287681,1888,16.96,11.98,10.89,3.97E-09,0.12442873,1,77,0,2.975447673,2.71146047,4.334617427
poor,1,11,12.25903527,12.592438,1889,10.89,16.96,12.57,3.60E-09,0.33340273,2,77,1,3.384214247,2.380881822,4.300073654
little,1,11,12.56379227,12.875978,1890,12.57,10.89,12.4,3.90E-09,0.31218573,3,77,1,3.237331874,3.920484612,4.319358649
thing,1,11,12.84733227,13.173667,1891,12.4,12.57,10.41,4.01E-09,0.32633473,4,77,1,0.705457938,0.929773252,4.06085103
sat,1,11,13.14502127,13.496932,1892,10.41,12.4,12.59,3.61E-09,0.35191073,5,77,1,3.256944538,3.044551014,1.50527438
down,1,11,13.46828627,13.7563,1893,12.59,10.41,16.19,3.74E-09,0.28801373,6,77,0,4.507789986,4.171951853,6.774973178
and,1,11,13.72765427,13.903481,1894,16.19,12.59,8.29,4.05E-09,0.17582673,7,77,0,2.798455344,3.91019577,8.554131373
cried,1,11,13.87483527,14.420779,1895,8.29,16.19,12.35,3.97E-09,0.54594373,8,77,1,1.498943648,4.387081613,1.491816347
Come,1,11,16.28696427,16.573939,1896,12.35,8.29,14.09,3.87E-09,0.28697473,9,77,1,3.519682474,3.924103671,2.841725276
there,1,11,16.54529327,16.680527,1897,14.09,12.35,15.68,3.86E-09,0.13523373,10,77,0,8.208916173,7.923041903,5.861197862
s,1,11,16.65188127,16.777476,1898,15.68,14.09,13.96,3.76E-09,0.12559473,11,77,0,0.795419073,5.134054461,3.402480385
no,1,11,17.00025927,17.363193,1899,13.96,15.68,13.43,3.68E-09,0.36293373,12,77,0,0.868175942,2.547698595,5.033113245
use,1,11,17.33454727,17.723327,1900,13.43,13.96,15.9,4.06E-09,0.38877973,13,77,1,0.941321477,1.056435208,4.695033744
crying,1,11,17.69468127,18.236818,1902,8.84,15.9,13.87,3.84E-09,0.54213673,14,77,1,4.029100148,4.52845466,3.547268542
like,1,11,18.20817227,18.455425,1903,13.87,8.84,15.48,3.43E-09,0.24725273,15,77,1,2.460874367,2.420315634,3.65455414
that,1,11,18.42677927,18.849351,1904,15.48,13.87,12.77,3.71E-09,0.42257173,16,77,0,1.241494221,1.309335645,4.622252983
said,1,11,19.08352427,19.335593,1905,12.77,15.48,8.65,3.68E-09,0.25206873,17,77,1,3.519682474,3.336282819,2.292357676
Alice,1,11,19.30694727,19.794619,1906,8.65,12.77,16.35,3.43E-09,0.48767173,18,77,1,1.478766257,3.6363476,4.054680205
to,1,11,19.76597327,19.928646,1907,16.35,8.65,9.88,3.78E-09,0.16267273,19,77,0,4.808789891,5.3709563,3.343269872
herself,1,11,19.90000027,20.417204,1908,9.88,16.35,11.89,3.66E-09,0.51720373,20,77,0,1.416480105,3.082444753,2.762814776
rather,1,11,20.38855827,20.692689,1909,11.89,9.88,7.62,0.0059708,0.30413073,21,77,1,3.049805711,4.113216574,3.157057245
sharply,1,11,20.66404327,21.375028,1910,7.62,11.89,15.79,0.0056421,0.71098473,22,77,1,2.570285391,2.088597899,3.627227129
I,1,11,21.80822127,21.984048,1911,15.79,7.62,9.11,0.00029872,0.17582673,23,77,0,3.898182962,3.540370636,1.985426058
advise,1,11,21.95540227,22.585759,1912,9.11,15.79,15.43,0.014115,0.63035673,24,77,1,4.842739996,4.782054827,1.998604559
you,1,11,22.55711327,22.709132,1913,15.43,9.11,16.35,0.0073743,0.15201873,25,77,0,2.603478096,3.047379444,1.941143407
to,1,11,22.68048627,22.832504,1914,16.35,15.43,11.25,0.0064716,0.15201773,26,77,0,4.803076175,5.65811533,3.200738095
leave,1,11,22.80385827,23.079249,1915,11.25,16.35,12.65,0.0012783,0.27539073,27,77,1,0.332647914,0.608388324,2.155123564
off,1,11,23.05060327,23.326592,1916,12.65,11.25,14.99,0.00077542,0.27598873,28,77,0,3.573364832,4.707997069,6.624925635
this,1,11,23.38175627,23.799199,1917,14.99,12.65,10.3,0.0068073,0.41744273,29,77,0,2.570285391,3.223900595,4.688298596
minute,1,11,23.77055327,24.332306,1918,10.3,14.99,13.1,0.000522,0.56175273,30,77,1,0.779051933,1.15036999,4.447734864
She,1,11,25.46502127,25.70742,1919,13.1,10.3,10.82,0.0019157,0.24239873,31,77,0,2.088240405,2.242758914,0.720338115
generally,1,11,25.67877427,26.15217,1920,10.82,13.1,10.86,2.03E-05,0.47339573,32,77,1,4.334717533,4.859220716,3.130677666
gave,1,11,26.12352427,26.415572,1921,10.86,10.82,9.88,0.0041551,0.29204773,33,77,1,1.953615947,2.891665627,1.464281132
herself,1,11,26.38692627,26.822647,1922,9.88,10.86,13.28,0.0011038,0.43572073,34,77,0,3.054552746,3.477023792,3.026569577
very,1,11,26.79400127,27.18183,1923,13.28,9.88,13.35,3.27E-07,0.38782873,35,77,1,2.844204938,3.121229905,3.042381123
good,1,11,27.15318427,27.377554,1924,13.35,13.28,10.7,2.41E-06,0.22436973,36,77,1,3.084858696,3.806084265,5.695699923
advice,1,11,27.34890827,28.072335,1925,10.7,13.35,12.2,0.00038811,0.72342673,37,77,1,2.856496071,2.200773937,4.358167886
though,1,11,28.04368927,28.163241,1926,12.2,10.7,13.1,0.00025543,0.11955173,38,77,0,2.119439953,2.035513356,2.241833505
she,1,11,28.13459527,28.379109,1927,13.1,12.2,13.28,0.0013024,0.24451373,39,77,0,2.421403217,2.185134814,2.528049235
very,1,11,28.35046327,28.702374,1928,13.28,13.1,8.4,0.001403,0.35191073,40,77,1,4.214430516,4.31156874,3.182691219
seldom,1,11,28.67372827,29.169313,1929,8.4,13.28,10.34,0.0026029,0.49558473,41,77,1,2.570285391,2.156475963,3.580777919
followed,1,11,29.14066727,29.608275,1930,10.34,8.4,15.37,0.00052078,0.46760773,42,77,1,3.824170404,3.603338768,1.848093824
it,1,11,29.57962927,29.79658,1931,15.37,10.34,16.19,0.00035073,0.21695073,43,77,0,3.054552746,3.491327474,2.120974954
and,1,11,30.36189227,30.538175,1932,16.19,15.37,11.32,0.00087842,0.17628273,44,77,0,4.560409327,4.615755282,8.616584683
sometimes,1,11,30.50952927,31.120878,1933,11.32,16.19,13.1,5.50E-07,0.61134873,45,77,1,2.92744249,2.418102498,3.576570681
she,1,11,31.09223227,31.237285,1934,13.1,11.32,5.37,0.00040693,0.14505273,46,77,0,2.205315117,3.476035852,2.187689979
scolded,1,11,31.20863927,31.707545,1935,5.37,13.1,9.88,0.0018683,0.49890573,47,77,1,1.450426889,1.887798122,1.409314929
herself,1,11,31.67889927,32.150538,1936,9.88,5.37,14.05,9.29E-05,0.47163873,48,77,0,3.521044465,4.004928345,1.943302029
so,1,11,32.12189227,32.472469,1937,14.05,9.88,8.65,0.00063104,0.35057673,49,77,0,2.844204938,3.21115275,2.975027349
severely,1,11,32.44382327,33.168225,1938,8.65,14.05,14.79,0.00037793,0.72440173,50,77,1,2.570285391,2.092086846,3.702302725
as,1,11,33.13957927,33.335844,1939,14.79,8.65,16.35,0.0003642,0.19626473,51,77,0,1.917284019,3.019836851,3.574412945
to,1,11,33.30719827,33.443599,1940,16.35,14.79,10.94,9.14E-07,0.13640073,52,77,0,7.609474248,6.465852954,3.631372907
bring,1,11,33.41495327,33.707,1941,10.94,16.35,9.14,1.14E-06,0.29204673,53,77,1,1.505590827,1.241580866,2.138899812
tears,1,11,33.67835427,34.127452,1942,9.14,10.94,13.24,6.36E-07,0.44909773,54,77,1,6.197854124,5.110642719,4.772420594
into,1,11,34.09880627,34.341558,1943,13.24,9.14,13.3,0.0029515,0.24275173,55,77,0,2.252981463,2.239094456,2.271119994
her,1,11,34.31291227,34.57116,1944,13.3,13.24,10.97,4.55E-05,0.25824773,56,77,0,3.182015127,3.801911442,8.350355502
eyes,1,11,34.54251427,34.95217,1945,10.97,13.3,16.19,0.018906,0.40965573,57,77,1,2.040122276,2.596520923,4.91185244
she,1,11,35.46230027,35.658565,1946,16.19,10.97,12.15,4.59E-06,0.19626473,1,78,0,2.158984186,2.873135588,8.717200569
once,1,11,35.62991927,36.017749,1947,12.15,16.19,13.1,7.69E-07,0.38782973,2,78,1,4.547154834,4.290908726,2.599146043
remembered,1,11,35.98910327,36.460742,1949,8.81,13.1,11.98,0.00011415,0.47163873,3,78,1,1.219911654,1.398167919,1.91449693
trying,1,11,36.43209627,36.772034,1950,11.98,8.81,16.35,0.010942,0.33993773,4,78,1,3.802444994,3.81629037,4.176373274
to,1,11,36.74338827,36.855844,1951,16.35,11.98,12.05,0.0054332,0.11245573,5,78,0,2.537494638,3.585607934,4.520642779
box,1,11,36.82719827,37.322783,1952,12.05,16.35,13.3,0.00082046,0.49558473,6,78,1,5.709763229,5.898537957,3.85458704
her,1,11,37.29413727,37.430925,1953,13.3,12.05,12.56,5.31E-05,0.13678773,7,78,0,5.582732698,6.902533318,7.812855059
own,1,11,37.40227927,37.669993,1954,12.56,13.3,9.41,0.0061392,0.26771373,8,78,1,4.644155135,3.594118966,4.303521833
ears,1,11,37.64134727,38.065096,1955,9.41,12.56,15.42,0.0012305,0.42374873,9,78,1,2.234102946,3.476728399,4.452194696
for,1,11,38.03645027,38.172851,1956,15.42,9.41,12.03,0.0019421,0.13640073,10,78,0,2.141374645,2.568566681,2.155697837
having,1,11,38.14420527,38.47217,1957,12.03,15.42,7.34,0.0006618,0.32796473,11,78,0,5.882868902,4.628175227,3.825651751
cheated,1,11,38.44352427,38.888945,1958,7.34,12.03,9.88,1.66E-07,0.44542073,12,78,1,6.425040786,5.631950557,2.315218309
herself,1,11,38.86029927,39.388927,1959,9.88,7.34,15.9,2.35E-07,0.52862773,13,78,0,3.05917687,4.102432544,1.688010332
in,1,11,39.36028127,39.505807,1960,15.9,9.88,16.18,2.97E-06,0.14552573,14,78,0,3.197840793,3.313681173,2.159285787
a,1,11,39.47716127,39.561694,1961,16.18,15.9,12.19,5.71E-07,0.08453273,15,78,0,1.412377524,1.624405746,4.531749632
game,1,11,39.53304827,39.845622,1962,12.19,16.18,16.21,1.10E-05,0.31257373,16,78,1,0.824339779,0.890655489,3.871027604
of,1,11,39.81697627,39.932851,1963,16.21,12.19,4.53,0.0027787,0.11587473,17,78,0,1.877723178,2.099906782,2.125950974
croquet,1,11,39.95209627,40.447681,1964,4.53,16.21,13.1,0.014003,0.49558473,18,78,1,4.467196025,4.752300517,2.980595192
she,1,11,40.41903527,40.651218,1965,13.1,4.53,14.56,0.0039243,0.23218273,19,78,0,3.240909591,4.022447795,1.33180396
was,1,11,40.62257227,40.842783,1966,14.56,13.1,11.2,0.010249,0.22021073,20,78,0,1.138946301,1.435446036,2.017816437
playing,1,11,40.81413727,41.184698,1967,11.2,14.56,12.06,0.014819,0.37056073,21,78,1,3.802444994,4.045358537,4.332106494
against,1,11,41.15605227,41.656932,1968,12.06,11.2,9.88,0.01003,0.50087973,22,78,1,1.933425268,2.185859323,3.772967419
herself,1,11,41.62828627,42.195708,1969,9.88,12.06,15.42,0.0029112,0.56742173,23,78,0,2.640042559,2.395040629,1.796849165
for,1,11,42.80162027,42.961966,1970,15.42,9.88,14.99,0.00062071,0.16034573,24,78,0,4.049363909,3.759661928,2.199552846
this,1,11,42.93332027,43.225368,1971,14.99,15.42,9.92,0.0024412,0.29204773,25,78,0,1.412377524,1.717188635,4.178437996
curious,1,11,43.19672227,43.764143,1972,9.92,14.99,11.08,0.018472,0.56742073,26,78,1,2.414520182,2.45139695,4.365959924
child,1,11,43.73549727,44.183191,1973,11.08,9.92,14.56,0.0045138,0.44769373,27,78,1,0.515633001,0.773098913,3.50803468
was,1,11,44.15454527,44.458565,1974,14.56,11.08,13.28,0.01205,0.30401973,28,78,0,3.256944538,3.180505114,1.890598949
fond,1,11,44.42991927,44.812835,1976,8.32,13.28,16.21,0.0033118,0.38291573,29,78,1,2.404132513,3.411017256,4.931070185
of,1,11,44.78418927,44.949449,1977,16.21,8.32,8,0.00084257,0.16525973,30,78,0,1.835435033,2.492076181,2.496159828
pretending,1,11,44.92080327,45.476252,1978,8,16.21,16.35,0.0094401,0.55544873,31,78,1,3.898681251,5.201840031,3.64200958
to,1,11,45.44760627,45.560062,1979,16.35,8,14.95,2.32E-05,0.11245573,32,78,0,3.612862557,4.568080221,4.390142792
be,1,11,45.53141627,45.763599,1980,14.95,16.35,13.03,0.0061237,0.23218273,33,78,0,1.023137244,1.28919042,2.330191415
two,1,11,45.73495327,45.991082,1981,13.03,14.95,13.55,0.0014833,0.25612873,34,78,1,6.827525594,6.577118062,5.763918215
people,1,11,45.96243627,46.517885,1982,13.55,13.03,14.57,0.0024043,0.55544873,35,78,1,3.103116013,3.681238874,5.249442023
But,1,11,47.53087127,47.643102,1983,14.57,13.55,15.37,0.020582,0.11223073,1,79,0,3.955187248,4.513256058,8.029067683
it,1,11,47.61445627,47.766501,1984,15.37,14.57,15.68,0.001202,0.15204473,2,79,0,1.545762903,1.797168622,1.383702516
s,1,11,47.73785527,47.906728,1985,15.68,15.37,13.96,0.022689,0.16887273,3,79,0,3.446998688,3.920958077,2.786603784
no,1,11,47.87808227,48.248338,1986,13.96,15.68,13.43,6.54E-05,0.37025573,4,79,0,2.341294921,3.114040115,5.119053832
use,1,11,48.21969227,48.594646,1987,13.43,13.96,13.3,0.0080327,0.37495373,5,79,1,0.941321477,1.286790702,4.762145228
now,1,11,48.56600027,49.246139,1988,13.3,13.43,12.07,0.011516,0.68013873,6,79,1,4.355213829,4.098939098,3.045750452
thought,1,11,49.42094927,49.618837,1989,12.07,13.3,10.89,0.024271,0.19788773,7,79,1,3.253831891,3.194612441,1.454226482
poor,1,11,49.59019127,49.954075,1990,10.89,12.07,8.65,0.013791,0.36388373,8,79,1,7.018735775,5.357484214,5.347473753
Alice,1,11,49.92542927,50.344864,1991,8.65,10.89,16.35,0.013357,0.41943473,9,79,1,4.67807202,5.335849537,3.905694209
to,1,11,50.31621827,50.468905,1992,16.35,8.65,8.89,0.023075,0.15268673,10,79,0,5.307112324,5.712282048,3.211757969
pretend,1,11,50.44025927,50.899925,1993,8.89,16.35,16.35,0.0063992,0.45966573,11,79,1,1.194086985,0.959367818,2.096770899
to,1,11,50.87127927,50.971762,1994,16.35,8.89,14.95,0.012684,0.10048273,12,79,0,5.197854109,4.475292773,4.767769871
be,1,11,50.94311627,51.187272,1995,14.95,16.35,13.03,0.0010544,0.24415573,13,79,0,0.730794284,0.885823037,2.205399643
two,1,11,51.15862627,51.450674,1996,13.03,14.95,13.55,8.11E-05,0.29204773,14,79,1,6.827525594,6.629122418,5.793382488
people,1,11,51.42202827,51.869721,1997,13.55,13.03,12.8,0.0020488,0.44769273,15,79,1,3.103116013,3.713651187,5.549132583
Why,1,11,51.84107527,52.12115,1998,12.8,13.55,14.09,0.01422,0.28007473,16,79,0,4.647078431,6.036572753,3.727772242
there,1,11,52.37985127,52.542929,1999,14.09,12.8,15.68,8.12E-07,0.16307773,17,79,0,5.666046655,7.854545934,5.074078724
s,1,11,52.51428327,52.63598,2000,15.68,14.09,9.98,4.13E-07,0.12169673,18,79,0,0.643683363,4.462675064,2.768544492
hardly,1,11,52.65522527,53.084226,2001,9.98,15.68,12.16,3.51E-06,0.42900073,19,79,1,2.814862347,2.920253616,4.087772112
enough,1,11,53.05558027,53.45013,2002,12.16,9.98,16.21,0.0092888,0.39454973,20,79,1,1.717649428,3.521285175,4.718390257
of,1,11,53.42148427,53.677613,2003,16.21,12.16,14.08,0.010913,0.25612873,21,79,0,1.835435033,2.752624449,2.647283725
me,1,11,53.64896727,53.82582,2004,14.08,16.21,11.79,0.0015577,0.17685273,22,79,0,1.520170769,2.110869474,2.21548121
to,1,11,53.79717427,53.918891,2006,16.35,11.79,13.16,6.91E-07,0.12171673,23,79,0,3.891605544,3.936376898,4.844185979
make,1,11,53.89024527,54.204415,2007,13.16,16.35,14.17,1.86E-07,0.31416973,24,79,1,1.096601683,0.468595482,2.143611762
one,1,11,54.21168827,54.545971,2008,14.17,13.16,7.59,0.015813,0.33428273,25,79,1,6.827525594,6.705029936,5.568859313
respectable,1,11,54.51732527,55.359795,2009,7.59,14.17,12.03,0.0016499,0.84246973,26,79,1,4.518619472,3.705401576,4.46291689
person,1,11,55.33114927,55.964415,2010,12.03,7.59,11.41,0.014189,0.63326573,27,79,1,1.380380713,1.392009646,4.055889465
Soon,1,12,0.229476225,0.498882,2011,11.41,12.03,13.3,2.00E-07,0.269405775,1,80,1,3.875029123,3.791446783,2.937781698
her,1,12,0.504358225,0.652556,2012,13.3,11.41,10.62,3.59E-09,0.148197775,2,80,0,6.438095964,7.300375595,6.738793128
eye,1,12,0.658032225,0.969448,2013,10.62,13.3,9.73,4.12E-09,0.311415775,3,80,1,1.965342353,0.579155691,4.814607088
fell,1,12,0.974924225,1.26076,2014,9.73,10.62,15.08,3.84E-09,0.285835775,4,80,1,3.237820197,3.160873193,1.656534116
on,1,12,1.266236225,1.436387,2015,15.08,9.73,16.18,4.26E-09,0.170150775,5,80,0,2.967229223,3.252628482,3.598006878
a,1,12,1.441863225,1.50967,2016,16.18,15.08,12.57,4.25E-09,0.067806775,6,80,0,1.255200496,1.163878795,4.831814081
little,1,12,1.515146225,1.79557,2017,12.57,16.18,9.94,3.87E-09,0.280423775,7,80,1,2.414520182,2.49632423,4.474463535
glass,1,12,1.801046225,2.214618,2018,9.94,12.57,12.05,3.81E-09,0.413571775,8,80,1,0.515633001,0.749274975,4.065186888
box,1,12,2.220094225,2.681557,2019,12.05,9.94,15.48,3.88E-09,0.461462775,9,80,1,5.463409041,5.51685625,3.953859962
that,1,12,2.687033225,2.789312,2020,15.48,12.05,14.56,3.85E-09,0.102278775,10,80,0,5.550576435,7.383779935,5.33616425
was,1,12,2.794788225,2.921013,2021,14.56,15.48,9.61,3.67E-09,0.126224775,11,80,0,0.551639379,2.601233213,2.353528498
lying,1,12,2.926489225,3.288025,2022,9.61,14.56,12.43,4.11E-09,0.361535775,12,80,1,3.438461333,4.290077858,4.121891847
under,1,12,3.293501225,3.55557,2023,12.43,9.61,16.96,3.96E-09,0.262068775,13,80,0,1.933425268,2.039439005,3.293944135
the,1,12,3.561046225,3.63938,2024,16.96,12.43,10.93,4.17E-09,0.078333775,14,80,0,1.241494221,1.214692988,4.299091895
table,1,12,3.644856225,4.190128,2025,10.93,16.96,13.1,3.76E-09,0.545271775,15,80,1,0.824339779,0.815436438,3.566723475
she,1,12,4.698461225,4.920468,2026,13.1,10.93,10.09,3.74E-09,0.222006775,1,81,0,3.719363572,3.511251546,1.355234209
opened,1,12,4.925944225,5.303598,2027,10.09,13.1,15.37,3.72E-09,0.377653775,2,81,1,1.107378018,1.649135099,2.161293294
it,1,12,5.309074225,5.507135,2028,15.37,10.09,16.19,3.78E-09,0.198060775,3,81,0,3.521044465,4.06073141,2.258113136
and,1,12,5.883767225,6.12972,2029,16.19,15.37,12.21,3.72E-09,0.245952775,4,81,0,4.560409327,4.960864527,8.743571322
found,1,12,6.135196225,6.455139,2030,12.21,16.19,15.9,3.76E-09,0.319942775,5,81,1,2.34248085,3.655998916,1.641311955
in,1,12,6.460615225,6.600156,2031,15.9,12.21,15.37,3.80E-09,0.139540775,6,81,0,2.456638909,3.243886297,3.947923241
it,1,12,6.605632225,6.75383,2032,15.37,15.9,16.18,3.82E-09,0.148197775,7,81,0,2.633710964,2.484455955,1.338990754
a,1,12,6.759306225,6.836115,2033,16.18,15.37,13.28,3.65E-09,0.076808775,8,81,0,6.088894882,4.77150808,4.041840985
very,1,12,6.841591225,7.20972,2034,13.28,16.18,11.98,3.87E-09,0.368128775,9,81,1,5.550576435,5.021002191,3.827473384
small,1,12,7.215196225,7.638291,2035,11.98,13.28,8.74,3.98E-09,0.423094775,10,81,1,0.802896733,2.968655849,4.887474437
cake,1,12,7.643767225,8.129176,2036,8.74,11.98,15.08,3.45E-09,0.485408775,11,81,1,2.856496071,1.62077209,3.494958341
on,1,12,8.613563225,8.727815,2037,15.08,8.74,13.8,4.06E-09,0.114251775,12,81,0,2.119439953,2.014215314,2.157645405
which,1,12,8.733291225,9.003189,2038,13.8,15.08,16.96,3.57E-09,0.269897775,13,81,0,7.280636586,8.991923245,5.360546259
the,1,12,9.008665225,9.110945,2039,16.96,13.8,11.51,4.08E-09,0.102279775,14,81,0,2.702308779,3.9094934,3.626570278
words,1,12,9.116421225,9.680693,2040,11.51,16.96,10.48,3.60E-09,0.564271775,15,81,1,3.381091634,3.893169728,4.982853557
eat,1,12,9.686169225,9.99237,2041,10.48,11.51,14.08,3.66E-09,0.306200775,16,81,1,6.152974875,5.28856867,3.189720704
me,1,12,9.997846225,10.236387,2042,14.08,10.48,13.41,3.87E-09,0.238540775,17,81,0,2.254851708,3.406802675,2.95260028
were,1,12,10.76866522,10.930809,2043,13.41,14.08,7.79,3.65E-09,0.16214378,18,81,0,2.349965154,1.517921676,2.157676402
beautifully,1,12,11.02009422,11.577339,2044,7.79,13.41,9.64,3.78E-09,0.55724478,19,81,1,2.188017837,2.830860346,4.685361584
marked,1,12,11.58281522,11.926564,2045,9.64,7.79,15.9,3.60E-09,0.34374878,20,81,1,2.74808827,5.272944803,3.706104966
in,1,12,11.93204022,12.060759,2046,15.9,9.64,4.93,3.96E-09,0.12871878,21,81,0,1.875912727,1.901347926,3.295350369
currants,1,12,12.06623522,12.766362,2047,4.93,15.9,13.22,3.91E-09,0.70012678,22,81,1,4.393748195,4.886725812,4.106295331
