Order,praatword,distance
1462,round,7.988062
1463,the,1.537223
1464,neck,10.311155
1465,of,2.972950
1466,the,0.576859
1467,bottle,10.201490
1468,was,5.277390
1469,a,2.501194
1470,paper,8.531158
1471,label,15.077493
1472,with,2.470107
1473,the,1.847868
1474,words,8.757298
1475,drink,11.669823
1476,me,9.981817
1477,beautifully,11.351720
1478,printed,8.924043
1479,on,4.936763
1480,it,4.629920
1481,in,3.869548
1482,large,12.477663
1483,letters,8.356112
1484,it,3.465668
1485,was,1.064528
1486,all,4.093965
1487,very,3.793180
1488,well,5.023929
1489,to,3.525181
1490,say,4.048717
1491,drink,11.457596
1492,me,8.037356
1493,but,3.258383
1494,the,2.868349
1495,wise,10.651344
1496,little,2.753397
1497,alice,13.887477
1498,was,2.868530
1499,not,3.683661
1500,going,5.585677
1501,to,0.679814
1502,do,4.505591
1503,that,3.709934
1504,in,4.063843
1505,a,3.483260
1506,hurry,7.122339
1507,no,5.471710
1508,i,3.160461
1509,'ll,3.859600
1510,look,6.410729
1511,first,7.121317
1512,she,4.677715
1513,said,1.207568
1514,and,2.088305
1515,see,6.563163
1516,whether,7.639497
1517,it,2.357351
1518,'s,2.500102
1519,marked,11.145105
1520,poison,9.722393
1521,or,5.757115
1522,not,3.040497
1523,for,3.516721
1524,she,4.301733
1525,had,3.693225
1526,read,5.348981
1527,several,7.726843
1528,nice,10.864974
1529,little,4.994249
1530,histories,13.775674
1531,about,4.041232
1532,children,7.782802
1533,who,4.850327
1534,had,2.811561
1535,got,4.893657
1536,burnt,12.891951
1537,and,3.291741
1538,eaten,10.617750
1539,up,8.030123
1540,by,4.092236
1541,wild,7.167923
1542,beasts,8.126657
1543,and,3.616127
1544,other,6.036520
1545,unpleasant,11.125223
1546,things,3.103711
1547,all,5.223145
1548,because,6.734190
1549,they,3.141318
1550,would,3.658373
1551,not,1.758045
1552,remember,6.974040
1553,the,0.918951
1554,simple,6.082016
1555,rules,9.543197
1556,their,8.572646
1557,friends,6.678116
1558,had,3.952318
1559,taught,7.745526
1560,them,3.001606
1561,such,6.349121
1562,as,3.455796
1563,that,5.904058
1564,a,4.000172
1566,hot,4.432711
1567,poker,13.292831
1568,will,5.851681
1569,burn,8.046204
1570,you,5.761179
1571,if,4.587433
1572,you,1.196169
1573,hold,8.558008
1574,it,3.198366
1575,too,5.576379
1576,long,6.307532
1577,and,2.694600
1578,that,4.405346
1579,if,4.290868
1580,you,0.761560
1581,cut,7.436139
1582,your,3.227650
1583,finger,10.772459
1584,very,6.152927
1585,deeply,7.322572
1586,with,4.267096
1587,a,2.542059
1588,knife,8.865473
1589,it,5.395959
1590,usually,11.222818
1591,bleeds,6.948930
1592,and,4.724136
1593,she,6.191132
1594,had,4.358984
1595,never,3.482133
1596,forgotten,4.682000
1597,that,1.225373
1598,if,5.868655
1599,you,0.920009
1600,drink,9.233437
1601,much,6.676482
1602,from,6.029459
1603,a,3.172915
1604,bottle,7.749000
1605,marked,11.768929
1606,poison,9.377526
1607,it,4.120004
1608,is,0.833820
1609,almost,4.999753
1610,certain,8.435549
1611,to,4.591055
1612,disagree,10.435227
1613,with,2.942412
1614,you,1.504184
1615,sooner,9.542540
1616,or,4.391600
1617,later,5.880332
1618,however,8.213459
1619,this,4.166203
1620,bottle,10.747725
1621,was,1.310046
1622,not,2.829414
1623,marked,8.922966
1624,poison,10.242915
1625,so,6.321785
1626,alice,13.210642
1627,ventured,11.300579
1628,to,0.586696
1629,taste,10.300788
1630,it,5.318032
1631,and,3.031402
1632,finding,8.359582
1633,it,1.739415
1634,very,4.933973
1635,nice,6.369040
1636,it,5.853585
1637,had,3.598866
1638,in,7.864049
1639,fact,5.591321
1640,a,4.164406
1641,sort,4.305715
1642,of,0.032696
1643,mixed,11.438731
1644,flavour,12.320539
1645,of,3.746751
1647,tart,4.275368
1648,custard,13.966682
1649,pine-apple,4.650685
1650,roast,12.456144
1651,turkey,10.718722
1652,toffee,12.762493
1653,and,4.359362
1654,hot,7.820506
1655,buttered,12.353014
1656,toast,11.962317
1657,she,6.929383
1658,very,9.098925
1659,soon,3.212921
1660,finished,10.087769
1661,it,5.224842
1662,off,6.551451
1663,what,4.240719
1664,a,2.496813
1665,curious,6.782362
1666,feeling,6.027036
1667,said,7.244800
1668,alice,15.523951
1669,i,3.646009
1670,must,4.612730
1671,be,2.709511
1672,shutting,12.479287
1673,up,3.113454
1674,like,6.253116
1675,a,1.465223
1676,telescope,13.078475
1677,and,3.297729
1678,so,5.425019
1679,it,3.201920
1680,was,1.088955
1681,indeed,6.767744
1682,she,3.599734
1683,was,2.111609
1684,now,6.043015
1685,only,6.744177
1686,ten,5.333886
1687,inches,7.333219
1688,high,11.701046
1689,and,2.675190
1690,her,4.992131
1691,face,4.163093
1692,brightened,6.725484
1693,up,5.003323
1694,at,3.476144
1695,the,0.505824
1696,thought,3.809258
1697,that,3.184691
1698,she,0.747755
1699,was,2.726760
1700,now,4.761196
1701,the,3.711843
1702,right,4.871325
1703,size,10.167658
1704,for,4.663411
1705,going,7.276373
1706,through,5.976486
1707,the,0.736077
1708,little,3.816344
1709,door,7.218792
1710,into,5.240807
1711,that,3.508527
1712,lovely,5.955806
1713,garden,5.563970
1714,first,7.366724
1715,however,6.300505
1716,she,2.298605
1717,waited,7.046171
1718,for,4.182789
1719,a,1.894959
1720,few,4.981005
1721,minutes,1.371094
1722,to,3.867734
1723,see,4.080319
1724,if,2.189006
1725,she,1.459794
1726,was,3.421719
1727,going,3.426335
1728,to,0.521167
1729,shrink,9.345358
1730,any,6.721582
1731,further,7.797941
1732,she,6.151573
1733,felt,5.052847
1734,a,4.867377
1735,little,2.367102
1736,nervous,7.624360
1737,about,6.000142
1738,this,6.207324
1739,for,5.790560
1740,it,4.098514
1741,might,5.910573
1742,end,8.728893
1743,you,6.284367
1744,know,2.630930
1745,said,6.407984
1746,alice,15.513319
1747,to,3.134898
1748,herself,5.376494
1749,in,3.626372
1750,my,4.277141
1751,going,9.472897
1752,out,5.990002
1753,altogether,9.705567
1754,like,5.748522
1755,a,1.144052
1756,candle,9.735048
1757,i,2.495622
1758,wonder,4.869500
1759,what,2.062671
1760,i,2.645277
1761,should,3.992775
1762,be,2.806185
1763,like,4.714226
1764,then,6.694351
1765,and,3.297729
1766,she,2.403843
1767,tried,4.848555
1768,to,0.102061
1769,fancy,8.662830
1770,what,3.841832
1771,the,2.509636
1772,flame,7.441744
1773,of,0.863243
1774,a,2.965288
1775,candle,10.384071
1776,is,4.157323
1777,like,3.783854
1778,after,7.980044
1779,the,2.016810
1780,candle,11.278876
1781,is,3.887585
1782,blown,8.737551
1783,out,3.722746
1784,for,4.795067
1785,she,4.834386
1786,could,3.963453
1787,not,1.633287
1788,remember,5.181693
1789,ever,9.356003
1790,having,7.065650
1791,seen,3.450269
1792,such,4.438623
1793,a,0.457481
1794,thing,2.448464
1795,after,5.732862
1796,a,1.990967
1797,while,4.644487
1798,finding,10.116937
1799,that,5.379898
1800,nothing,10.652943
1801,more,4.658095
1802,happened,6.156870
1803,she,3.240368
1804,decided,4.802135
1805,on,6.577426
1806,going,7.939436
1807,into,3.350846
1808,the,0.768594
1809,garden,4.673642
1810,at,4.327359
1811,once,2.989475
1812,but,5.455924
1813,alas,9.942848
1814,for,3.517656
1815,poor,7.232880
1816,alice,14.167975
1817,when,4.727801
1818,she,1.633683
1819,got,4.586005
1820,to,2.395656
1821,the,1.875260
1822,door,2.766301
1823,she,2.062286
1824,found,3.653111
1825,she,5.854636
1826,had,3.433734
1827,forgotten,4.730650
1828,the,1.439210
1829,little,3.620498
1830,golden,7.503533
1831,key,7.121795
1832,and,2.106599
1833,when,6.893706
1834,she,0.364987
1835,went,2.447191
1836,back,2.781978
1837,to,0.582954
1838,the,1.089923
1839,table,6.065042
1840,for,5.607696
1841,it,4.595845
1842,she,2.715466
1843,found,3.632358
1844,she,6.310678
1845,could,2.525727
1846,not,1.293521
1847,possibly,4.766635
1848,reach,5.860906
1849,it,2.896846
1850,she,4.152821
1851,could,3.204969
1852,see,2.228640
1853,it,3.416100
1854,quite,4.737523
1855,plainly,4.727569
1856,through,8.029385
1857,the,0.613352
1858,glass,7.154289
1859,and,2.990495
1860,she,1.094294
1861,tried,5.142290
1862,her,5.995662
1863,best,3.326401
1864,to,0.718865
1865,climb,9.111801
1866,up,3.486405
1867,one,4.887955
1868,of,1.124082
1869,the,0.397758
1870,legs,10.551098
1871,of,5.305569
1872,the,0.821998
1873,table,5.913329
1874,but,6.093594
1875,it,3.882787
1876,was,1.149897
1877,too,5.345251
1878,slippery,14.179354
1879,and,3.084210
1880,when,6.380527
1881,she,0.307791
1882,had,2.937452
1883,tired,8.147721
1884,herself,5.650841
1885,out,4.273793
1886,with,3.236282
1887,trying,8.927580
1888,the,4.295643
1889,poor,5.232852
1890,little,3.417870
1891,thing,2.752583
1892,sat,10.046305
1893,down,2.363200
1894,and,3.575108
1895,cried,8.152660
1896,come,6.361591
1897,there,4.762320
1898,'s,1.377868
1899,no,1.838018
1900,use,1.877480
1901,in,3.062571
1902,crying,11.199206
1903,like,6.425611
1904,that,1.142555
1905,said,7.244800
1906,alice,15.523951
1907,to,3.146359
1908,herself,4.733924
1909,rather,7.418232
1910,sharply,6.006118
1911,i,5.275955
1912,advise,8.173944
1913,you,1.072855
1914,to,2.993418
1915,leave,6.367199
1916,off,5.918143
1917,this,3.793782
1918,minute,5.598451
1919,she,2.227985
1920,generally,10.304049
1921,gave,4.446651
1922,herself,3.038512
1923,very,5.404881
1924,good,6.059834
1925,advice,12.219061
1926,though,6.618597
1927,she,1.104389
1928,very,9.869211
1929,seldom,6.062341
1930,followed,11.088532
1931,it,3.951118
1932,and,2.410175
1933,sometimes,7.415062
1934,she,1.825635
1935,scolded,11.677488
1936,herself,4.573709
1937,so,5.563231
1938,severely,8.773840
1939,as,3.707246
1940,to,2.769579
1941,bring,6.154422
1942,tears,7.539555
1943,into,4.068339
1944,her,1.446142
1945,eyes,4.267085
1946,and,2.414443
1947,once,7.191809
1948,she,1.382888
1949,remembered,5.516124
1950,trying,9.337057
1951,to,0.237520
1952,box,13.240910
1953,her,3.430745
1954,own,2.715686
1955,ears,6.474423
1956,for,4.754936
1957,having,5.682340
1958,cheated,14.085768
1959,herself,4.846227
1960,in,3.561526
1961,a,2.994382
1962,game,9.479396
1963,of,0.950788
1964,croquet,12.976380
1965,she,4.563251
1966,was,2.004729
1967,playing,7.157159
1968,against,6.487262
1969,herself,4.154881
1970,for,3.928107
1971,this,5.760756
1972,curious,10.470132
1973,child,5.471868
1974,was,5.082340
1975,very,4.516714
1976,fond,5.650390
1977,of,0.035294
1978,pretending,12.292077
1979,to,0.713277
1980,be,3.986770
1981,two,6.890517
1982,people,3.829775
1983,but,3.641519
1984,it,2.679139
1985,'s,1.332890
1986,no,4.209027
1987,use,0.939104
1988,now,6.211568
1989,thought,9.282720
1990,poor,8.647926
1991,alice,14.435124
1992,to,3.866721
1993,pretend,8.745146
1994,to,0.497047
1995,be,3.236032
1996,two,5.689552
1997,people,3.487328
1998,why,5.665198
1999,there,4.493506
2000,'s,1.492587
2001,hardly,7.546428
2002,enough,4.537840
2003,of,3.639179
2004,me,3.700419
2005,left,9.879611
2006,to,4.082664
2007,make,5.213718
2008,one,4.934289
2009,respectable,11.224769
2010,person,7.067979
2011,soon,7.707745
2012,her,5.406796
2013,eye,8.147409
2014,fell,3.623900
2015,on,2.630365
2016,a,3.147769
2017,little,2.848966
2018,glass,5.774364
2019,box,8.716812
2020,that,4.775146
2021,was,2.879160
2022,lying,6.451783
2023,under,5.099571
2024,the,0.244162
2025,table,5.424076
2026,she,4.743757
2027,opened,6.389947
2028,it,3.962734
2029,and,2.431394
2030,found,5.199989
2031,in,3.133499
2032,it,3.060777
2033,a,3.846777
2034,very,5.183189
2035,small,2.992745
2036,cake,9.243326
2037,on,5.360353
2038,which,3.580216
2039,the,2.329533
2040,words,7.448331
2041,eat,12.613079
2042,me,9.579770
2043,were,6.566626
2044,beautifully,7.688079
2045,marked,10.666881
2046,in,4.263511
2047,currants,14.670355
2048,well,4.529532
2049,i,2.181479
2050,'ll,3.746773
2051,eat,7.645533
2052,it,3.113482
2053,said,4.046488
2054,alice,14.780454
2055,and,2.165464
2056,if,6.051050
2057,it,3.277224
2058,makes,4.714067
2059,me,1.214385
2060,grow,8.504242
2061,larger,7.953223
2062,i,3.875478
2063,can,3.404099
2064,reach,7.084867
2065,the,0.853830
2066,key,7.510643
2067,and,1.994308
2068,if,3.800165
2069,it,2.806936
2070,makes,4.944285
2071,me,1.605907
2072,grow,8.266707
2073,smaller,10.320443
2074,i,4.454402
2075,can,3.737086
2076,creep,13.036684
2077,under,7.523942
2078,the,0.548071
2079,door,6.380802
2080,so,5.671153
2081,either,9.944458
2082,way,10.223345
2083,i,3.154390
2084,'ll,3.437638
2085,get,3.572065
2086,into,2.071899
2087,the,0.851351
2088,garden,5.104903
2089,and,2.090084
2090,i,3.434251
2091,do,2.738021
2092,n't,0.421007
2093,care,3.434824
2094,which,6.525765
2095,happens,8.005541
2096,she,2.227983
2097,ate,7.940125
2098,a,2.882401
2099,little,1.570586
2100,bit,6.592177
2101,and,2.961124
2102,said,3.558729
2103,anxiously,7.563333
2104,to,5.127089
2105,herself,3.368406
2106,which,6.975351
2107,way,7.698421
2108,which,8.604435
2109,way,7.069670
2110,holding,10.573746
2111,her,2.826905
2112,hand,3.790386
2113,on,2.598786
2114,the,0.970959
2115,top,4.664802
2116,of,0.264055
2117,her,3.223430
2118,head,3.985648
2119,to,5.370539
2120,feel,7.138152
2121,which,6.275639
2122,way,9.443177
2123,it,3.530581
2124,was,1.529673
2125,growing,8.224106
2126,and,4.606601
2127,she,1.618940
2128,was,2.233583
2129,quite,5.536664
2130,surprised,4.258927
2131,to,1.457387
2132,find,4.629301
2133,that,3.940059
2134,she,3.983932
2135,remained,7.933021
2136,the,5.294453
2137,same,4.000469
2138,size,9.750860
2139,to,4.867032
2140,be,4.311555
2141,sure,3.441072
2142,this,5.353337
2145,generally,11.880702
2146,happens,8.175845
2147,when,4.458163
2148,one,5.061646
2149,eats,12.512992
2150,cake,12.922729
