Order,praatword,distance
1462,round,11.400376
1463,the,1.310328
1464,neck,8.269989
1465,of,4.292068
1466,the,1.841400
1467,bottle,8.204069
1468,was,5.469087
1469,a,2.756824
1470,paper,7.941118
1471,label,13.502966
1472,with,2.802488
1473,the,3.734907
1474,words,7.829592
1475,drink,14.210246
1476,me,8.939624
1477,beautifully,9.654282
1478,printed,9.484179
1479,on,6.869723
1480,it,2.394529
1481,in,3.859601
1482,large,9.211016
1483,letters,6.728189
1484,it,2.794145
1485,was,0.726379
1486,all,4.086441
1487,very,2.141794
1488,well,2.945581
1489,to,4.768189
1490,say,3.440094
1491,drink,12.761879
1492,me,6.070547
1493,but,4.544810
1494,the,3.706409
1495,wise,9.390386
1496,little,3.669822
1497,alice,11.350255
1498,was,3.259247
1499,not,2.901296
1500,going,2.843490
1501,to,0.637603
1502,do,3.160010
1503,that,2.391730
1504,in,4.384561
1505,a,2.363216
1506,hurry,5.154219
1507,no,5.243568
1508,i,3.058243
1509,'ll,4.833272
1510,look,6.333919
1511,first,7.595089
1512,she,2.018824
1513,said,0.570560
1514,and,2.852698
1515,see,8.698339
1516,whether,5.812151
1517,it,2.074861
1518,'s,2.164951
1519,marked,10.961260
1520,poison,13.004249
1521,or,3.486894
1522,not,2.269892
1523,for,4.743890
1524,she,5.721618
1525,had,3.391756
1526,read,6.483429
1527,several,8.030023
1528,nice,9.782145
1529,little,6.097394
1530,histories,13.700575
1531,about,5.719117
1532,children,6.705546
1533,who,3.231477
1534,had,1.728425
1535,got,3.893367
1536,burnt,12.191927
1537,and,2.479854
1538,eaten,7.949710
1539,up,3.745716
1540,by,5.106181
1541,wild,6.775863
1542,beasts,5.531090
1543,and,1.610630
1544,other,5.206461
1545,unpleasant,10.169659
1546,things,1.744844
1547,all,5.732020
1548,because,7.000708
1549,they,1.944888
1550,would,5.586055
1551,not,3.466005
1552,remember,7.491934
1553,the,3.749574
1554,simple,7.623627
1555,rules,8.451824
1556,their,6.980399
1557,friends,5.224839
1558,had,4.060171
1559,taught,5.733411
1560,them,1.720469
1561,such,6.743501
1562,as,0.960343
1563,that,4.349630
1564,a,5.227238
1566,hot,5.123969
1567,poker,12.894988
1568,will,5.923836
1569,burn,7.539182
1570,you,4.925876
1571,if,5.302973
1572,you,2.155453
1573,hold,7.618813
1574,it,1.731537
1575,too,5.727477
1576,long,4.263164
1577,and,2.980592
1578,that,4.902783
1579,if,5.623529
1580,you,1.120403
1581,cut,7.319169
1582,your,4.578131
1583,finger,5.385602
1584,very,7.481112
1585,deeply,6.214878
1586,with,5.413415
1587,a,2.887414
1588,knife,7.517650
1589,it,3.512914
1590,usually,12.621437
1591,bleeds,5.917532
1592,and,3.955634
1593,she,6.540407
1594,had,5.273522
1595,never,4.095129
1596,forgotten,5.621365
1597,that,3.281489
1598,if,6.932090
1599,you,2.114954
1600,drink,11.346315
1601,much,5.914272
1602,from,5.994712
1603,a,3.474290
1604,bottle,7.360044
1605,marked,12.374321
1606,poison,12.226179
1607,it,3.382558
1608,is,2.896008
1609,almost,6.439849
1610,certain,7.241178
1611,to,2.494884
1612,disagree,10.632658
1613,with,0.924382
1614,you,2.444959
1615,sooner,8.793146
1616,or,5.206134
1617,later,1.936344
1618,however,7.389188
1619,this,4.611896
1620,bottle,8.903093
1621,was,1.874269
1622,not,3.299071
1623,marked,6.787289
1624,poison,14.118832
1625,so,6.131963
1626,alice,12.546496
1627,ventured,8.763709
1628,to,1.225063
1629,taste,8.962795
1630,it,2.685741
1631,and,2.467856
1632,finding,8.273056
1633,it,1.120221
1634,very,3.918015
1635,nice,3.388768
1636,it,6.159725
1637,had,3.246700
1638,in,6.859463
1639,fact,4.039343
1640,a,4.166463
1641,sort,5.190186
1642,of,0.028175
1643,mixed,11.170877
1644,flavour,12.084891
1645,of,2.869223
1647,tart,4.918286
1648,custard,13.752885
1649,pine-apple,4.168821
1650,roast,11.839280
1651,turkey,10.858597
1652,toffee,14.614659
1653,and,2.873649
1654,hot,9.313988
1655,buttered,10.773607
1656,toast,7.745413
1657,she,7.029274
1658,very,9.816351
1659,soon,3.994800
1660,finished,7.758392
1661,it,3.936081
1662,off,5.581876
1663,what,4.771178
1664,a,2.281968
1665,curious,6.999279
1666,feeling,4.160631
1667,said,8.329622
1668,alice,6.996798
1669,i,3.412398
1670,must,3.997096
1671,be,1.808742
1672,shutting,12.856756
1673,up,2.863068
1674,like,6.388741
1675,a,0.664371
1676,telescope,8.654099
1677,and,2.931063
1678,so,4.632060
1679,it,2.834805
1680,was,0.932157
1681,indeed,5.949136
1682,she,4.632716
1683,was,2.181320
1684,now,5.033997
1685,only,6.290593
1686,ten,4.368869
1687,inches,6.177500
1688,high,6.929692
1689,and,1.325234
1690,her,4.576892
1691,face,4.721066
1692,brightened,6.942145
1693,up,4.543598
1694,at,2.831912
1695,the,1.531165
1696,thought,3.576736
1697,that,3.740642
1698,she,0.739997
1699,was,1.646036
1700,now,4.741967
1701,the,4.491894
1702,right,5.739151
1703,size,9.510040
1704,for,4.947717
1705,going,6.965418
1706,through,3.644227
1707,the,1.219357
1708,little,5.953125
1709,door,7.124663
1710,into,6.337984
1711,that,4.627068
1712,lovely,5.338788
1713,garden,4.869866
1714,first,7.732139
1715,however,5.885433
1716,she,2.144114
1717,waited,7.410991
1718,for,1.722898
1719,a,0.623594
1720,few,3.883864
1721,minutes,0.860773
1722,to,4.193547
1723,see,3.320245
1724,if,2.851806
1725,she,0.634661
1726,was,2.663523
1727,going,3.326885
1728,to,0.381495
1729,shrink,9.005304
1730,any,7.157085
1731,further,2.303164
1732,she,3.855367
1733,felt,4.307831
1734,a,3.785285
1735,little,0.543294
1736,nervous,3.872114
1737,about,4.186421
1738,this,4.500243
1739,for,6.366155
1740,it,4.082915
1741,might,6.087246
1742,end,6.675548
1743,you,7.520756
1744,know,2.259949
1745,said,5.367905
1746,alice,7.130722
1747,to,5.232044
1748,herself,0.944983
1749,in,3.290740
1750,my,6.183396
1751,going,10.403520
1752,out,6.344903
1753,altogether,8.768526
1754,like,6.568161
1755,a,0.507961
1756,candle,8.507720
1757,i,2.397326
1758,wonder,4.412919
1759,what,2.636224
1760,i,2.026134
1761,should,4.206882
1762,be,2.195516
1763,like,3.077159
1764,then,7.360229
1765,and,2.931063
1766,she,2.810134
1767,tried,5.952583
1768,to,0.286865
1769,fancy,6.877949
1770,what,3.390231
1771,the,2.664004
1772,flame,8.414931
1773,of,0.833377
1774,a,3.706208
1775,candle,8.871042
1776,is,4.992226
1777,like,2.023229
1778,after,7.640487
1779,the,3.181166
1780,candle,10.290173
1781,is,5.008297
1782,blown,7.432521
1783,out,3.730389
1784,for,3.582486
1785,she,4.045060
1786,could,4.833997
1787,not,1.411787
1788,remember,5.095367
1789,ever,8.912461
1790,having,7.486253
1791,seen,2.108717
1792,such,3.428191
1793,a,0.883159
1794,thing,1.889316
1795,after,5.667337
1796,a,1.468267
1797,while,2.368344
1798,finding,10.494540
1799,that,4.137023
1800,nothing,6.041647
1801,more,4.819823
1802,happened,3.031372
1803,she,3.012321
1804,decided,5.728114
1805,on,5.441221
1806,going,7.494161
1807,into,2.517797
1808,the,0.810024
1809,garden,3.610737
1810,at,4.501418
1811,once,2.531186
1812,but,5.014686
1813,alas,9.651160
1814,for,3.312196
1815,poor,8.251513
1816,alice,8.704746
1817,when,4.653202
1818,she,1.738451
1819,got,4.030319
1820,to,2.951148
1821,the,2.292097
1822,door,2.967416
1823,she,1.334271
1824,found,2.782686
1825,she,5.149349
1826,had,2.876427
1827,forgotten,3.779643
1828,the,1.926399
1829,little,4.000347
1830,golden,7.888744
1831,key,7.532478
1832,and,1.828357
1833,when,5.428899
1834,she,1.002981
1835,went,4.447848
1836,back,3.358787
1837,to,0.199778
1838,the,1.027523
1839,table,6.656620
1840,for,3.864326
1841,it,4.127378
1842,she,3.758036
1843,found,3.341245
1844,she,4.466826
1845,could,1.842304
1846,not,1.133996
1847,possibly,5.938359
1848,reach,6.247297
1849,it,1.266958
1850,she,4.317467
1851,could,2.117121
1852,see,2.376053
1853,it,1.863257
1854,quite,5.335206
1855,plainly,3.475214
1856,through,6.431998
1857,the,0.766893
1858,glass,8.274237
1859,and,2.654149
1860,she,2.507757
1861,tried,5.892900
1862,her,5.755776
1863,best,2.491770
1864,to,0.151696
1865,climb,7.552397
1866,up,3.784960
1867,one,6.766907
1868,of,1.473803
1869,the,0.892513
1870,legs,7.351297
1871,of,3.041183
1872,the,3.231999
1873,table,7.137493
1874,but,4.829486
1875,it,4.495133
1876,was,0.734678
1877,too,3.934665
1878,slippery,13.604425
1879,and,1.760470
1880,when,5.021484
1881,she,0.736299
1882,had,2.318793
1883,tired,6.685739
1884,herself,4.901876
1885,out,5.817814
1886,with,5.826338
1887,trying,9.590857
1888,the,2.431008
1889,poor,7.867077
1890,little,3.295194
1891,thing,1.821703
1892,sat,10.021370
1893,down,2.073632
1894,and,1.767817
1895,cried,7.779263
1896,come,6.654510
1897,there,4.817029
1898,'s,2.545877
1899,no,2.107980
1900,use,3.566566
1901,in,2.385261
1902,crying,9.025801
1903,like,5.487386
1904,that,1.763745
1905,said,8.329622
1906,alice,6.996798
1907,to,5.637494
1908,herself,1.410646
1909,rather,5.725098
1910,sharply,3.662977
1911,i,2.829401
1912,advise,8.036907
1913,you,0.307895
1914,to,2.200354
1915,leave,5.175006
1916,off,6.306368
1917,this,3.831268
1918,minute,5.144837
1919,she,2.430496
1920,generally,9.740959
1921,gave,3.745800
1922,herself,1.614730
1923,very,5.012438
1924,good,5.487367
1925,advice,10.261149
1926,though,6.457943
1927,she,0.535978
1928,very,8.529716
1929,seldom,4.410380
1930,followed,7.964749
1931,it,3.715865
1932,and,2.214665
1933,sometimes,8.360483
1934,she,1.522939
1935,scolded,9.829134
1936,herself,1.257104
1937,so,5.294269
1938,severely,5.252963
1939,as,2.813704
1940,to,1.392403
1941,bring,6.118458
1942,tears,8.441490
1943,into,2.665397
1944,her,1.457981
1945,eyes,4.427021
1946,and,1.377421
1947,once,7.445793
1948,she,2.638759
1949,remembered,4.259815
1950,trying,9.692106
1951,to,0.194457
1952,box,12.792116
1953,her,3.201961
1954,own,3.555294
1955,ears,5.076678
1956,for,3.450329
1957,having,6.614930
1958,cheated,13.171284
1959,herself,3.622096
1960,in,4.080705
1961,a,2.229391
1962,game,9.466135
1963,of,1.384110
1964,croquet,13.612164
1965,she,3.839444
1966,was,2.488585
1967,playing,6.619135
1968,against,5.677999
1969,herself,4.100770
1970,for,3.025807
1971,this,5.537970
1972,curious,8.467464
1973,child,6.204677
1974,was,5.321663
1975,very,4.290505
1976,fond,6.604920
1977,of,0.018532
1978,pretending,10.965236
1979,to,2.602434
1980,be,2.218824
1981,two,9.239103
1982,people,4.524833
1983,but,3.536921
1984,it,3.212944
1985,'s,2.297405
1986,no,3.651046
1987,use,1.425465
1988,now,4.308788
1989,thought,8.748017
1990,poor,5.815120
1991,alice,8.800904
1992,to,4.740508
1993,pretend,8.162121
1994,to,2.072123
1995,be,2.443451
1996,two,9.697234
1997,people,4.187383
1998,why,5.287372
1999,there,6.202602
2000,'s,1.803452
2001,hardly,8.134979
2002,enough,6.278803
2003,of,4.186914
2004,me,4.132250
2005,left,7.688744
2006,to,3.881584
2007,make,4.702858
2008,one,4.445820
2009,respectable,11.965068
2010,person,5.648293
2011,soon,8.215489
2012,her,5.011803
2013,eye,3.973524
2014,fell,3.040695
2015,on,2.860201
2016,a,2.788471
2017,little,4.273129
2018,glass,6.480565
2019,box,7.396218
2020,that,3.441895
2021,was,3.137595
2022,lying,5.369493
2023,under,4.726379
2024,the,0.749957
2025,table,3.780939
2026,she,3.908852
2027,opened,6.562492
2028,it,2.073942
2029,and,1.505314
2030,found,3.971876
2031,in,5.261966
2032,it,3.270409
2033,a,2.216144
2034,very,3.479439
2035,small,2.308018
2036,cake,7.374103
2037,on,5.212602
2038,which,1.497444
2039,the,2.361880
2040,words,8.041102
2041,eat,14.499758
2042,me,8.212748
2043,were,4.705337
2044,beautifully,7.111886
2045,marked,7.164988
2046,in,2.158857
2047,currants,13.542501
2048,well,5.134908
2049,i,2.239277
2050,'ll,3.714007
2051,eat,8.092936
2052,it,3.429319
2053,said,3.638440
2054,alice,6.631110
2055,and,2.516857
2056,if,5.310406
2057,it,2.323404
2058,makes,5.788939
2059,me,0.761992
2060,grow,7.793151
2061,larger,7.858428
2062,i,3.415914
2063,can,2.540129
2064,reach,8.552103
2065,the,3.510254
2066,key,7.261770
2067,and,1.286373
2068,if,4.480628
2069,it,1.718310
2070,makes,5.208823
2071,me,0.493408
2072,grow,7.200314
2073,smaller,9.508780
2074,i,2.738819
2075,can,2.412760
2076,creep,8.839144
2077,under,6.132911
2078,the,2.216621
2079,door,4.570085
2080,so,4.753218
2081,either,10.115465
2082,way,10.040347
2083,i,2.249079
2084,'ll,2.532315
2085,get,2.918524
2086,into,4.395152
2087,the,1.902215
2088,garden,2.522693
2089,and,1.112535
2090,i,2.118933
2091,do,4.413140
2092,n't,0.215788
2093,care,2.773814
2094,which,6.556026
2095,happens,7.558351
2096,she,2.430498
2097,ate,7.958309
2098,a,1.410012
2099,little,2.154371
2100,bit,5.168537
2101,and,4.281860
2102,said,4.249464
2103,anxiously,7.237523
2104,to,3.612522
2105,herself,1.472616
2106,which,6.647200
2107,way,6.649240
2108,which,6.992599
2109,way,4.990270
2110,holding,10.233448
2111,her,1.962477
2112,hand,0.964234
2113,on,2.659489
2114,the,1.305204
2115,top,4.531518
2116,of,0.373054
2117,her,0.887383
2118,head,2.542890
2119,to,6.332449
2120,feel,6.174679
2121,which,8.496626
2122,way,8.582882
2123,it,3.849215
2124,was,1.429719
2125,growing,7.387931
2126,and,2.936479
2127,she,2.543921
2128,was,2.315398
2129,quite,4.306963
2130,surprised,4.621923
2131,to,1.811049
2132,find,2.806736
2133,that,2.825853
2134,she,1.412845
2135,remained,8.354136
2136,the,5.038417
2137,same,2.531836
2138,size,8.199074
2139,to,5.448978
2140,be,2.670969
2141,sure,4.351931
2142,this,7.023971
2145,generally,10.796512
2146,happens,8.421983
2147,when,4.833484
2148,one,3.740723
2149,eats,11.608565
2150,cake,8.352760
