Order,praatword,distance
1462,round,11.195589
1463,the,1.216671
1464,neck,7.947786
1465,of,1.628370
1466,the,0.948732
1467,bottle,8.064741
1468,was,3.523753
1469,a,1.159423
1470,paper,5.488476
1471,label,6.615664
1472,with,2.788527
1473,the,3.694302
1474,words,7.217982
1475,drink,14.996342
1476,me,8.790544
1477,beautifully,10.626589
1478,printed,9.028265
1479,on,3.147997
1480,it,1.219511
1481,in,3.640300
1482,large,8.161142
1483,letters,0.418831
1484,it,2.943846
1485,was,0.985476
1486,all,4.076815
1487,very,2.162649
1488,well,0.779646
1489,to,2.401096
1490,say,3.484465
1491,drink,13.012115
1492,me,6.187754
1493,but,3.602718
1494,the,3.443437
1495,wise,6.984828
1496,little,3.976244
1497,alice,13.492654
1498,was,1.888096
1499,not,2.951829
1500,going,4.308216
1501,to,0.143845
1502,do,4.066565
1503,that,2.756166
1504,in,4.910939
1505,a,2.603890
1506,hurry,3.012918
1507,no,5.026879
1508,i,2.979163
1509,'ll,3.907786
1510,look,5.128138
1511,first,7.763660
1512,she,3.076154
1513,said,0.630749
1514,and,2.138798
1515,see,5.097614
1516,whether,4.804461
1517,it,1.891110
1518,'s,0.957630
1519,marked,11.779143
1520,poison,12.191199
1521,or,0.479518
1522,not,1.001258
1523,for,4.728199
1524,she,6.125690
1525,had,4.445222
1526,read,6.765285
1527,several,5.780743
1528,nice,8.021067
1529,little,3.501175
1530,histories,9.942724
1531,about,3.596891
1532,children,6.918937
1533,who,3.055232
1534,had,1.877110
1535,got,5.029907
1536,burnt,10.435574
1537,and,2.212729
1538,eaten,5.599451
1539,up,2.916949
1540,by,4.128359
1541,wild,6.962049
1542,beasts,1.718040
1543,and,1.320390
1544,other,6.673305
1545,unpleasant,14.154374
1546,things,0.712986
1547,all,5.437529
1548,because,5.753597
1549,they,1.591286
1550,would,4.262292
1551,not,2.593756
1552,remember,7.495796
1553,the,2.566744
1554,simple,7.609396
1555,rules,8.586892
1556,their,6.697104
1557,friends,4.832775
1558,had,1.432796
1559,taught,4.257931
1560,them,1.567255
1561,such,6.740000
1562,as,2.481834
1563,that,3.353071
1564,a,7.005519
1566,hot,4.821087
1567,poker,13.251807
1568,will,6.983678
1569,burn,6.810252
1570,you,6.473819
1571,if,5.659770
1572,you,0.622559
1573,hold,7.148616
1574,it,2.341053
1575,too,5.936355
1576,long,3.213646
1577,and,2.290224
1578,that,5.475522
1579,if,5.466648
1580,you,0.477560
1581,cut,8.284756
1582,your,3.141752
1583,finger,3.738161
1584,very,7.698690
1585,deeply,8.807907
1586,with,6.194036
1587,a,1.882464
1588,knife,3.626049
1589,it,2.159451
1590,usually,11.629279
1591,bleeds,5.867730
1592,and,3.210295
1593,she,5.860359
1594,had,5.785460
1595,never,3.614957
1596,forgotten,5.214980
1597,that,2.564322
1598,if,5.061560
1599,you,2.295322
1600,drink,8.704561
1601,much,6.357669
1602,from,5.818197
1603,a,3.283737
1604,bottle,4.624373
1605,marked,13.678022
1606,poison,8.132413
1607,it,3.011449
1608,is,2.202019
1609,almost,5.850423
1610,certain,4.058550
1611,to,2.864126
1612,disagree,8.301725
1613,with,0.391624
1614,you,1.596665
1615,sooner,10.154758
1616,or,0.929901
1617,later,0.006998
1618,however,7.156212
1619,this,4.755807
1620,bottle,10.764648
1621,was,1.496490
1622,not,2.009631
1623,marked,7.516474
1624,poison,11.264146
1625,so,5.039289
1626,alice,11.638944
1627,ventured,7.757755
1628,to,0.542759
1629,taste,7.727351
1630,it,1.189716
1631,and,2.463831
1632,finding,6.431785
1633,it,0.747498
1634,very,3.357749
1635,nice,6.009127
1636,it,5.038883
1637,had,3.165120
1638,in,5.711418
1639,fact,2.787431
1640,a,2.426706
1641,sort,5.230131
1642,of,0.012665
1643,mixed,9.450483
1644,flavour,3.071547
1645,of,1.633830
1647,tart,3.547827
1648,custard,11.212006
1649,pine-apple,4.952462
1650,roast,11.879581
1651,turkey,11.310253
1652,toffee,14.704228
1653,and,1.051353
1654,hot,4.869470
1655,buttered,4.729097
1656,toast,1.621026
1657,she,5.314320
1658,very,8.624415
1659,soon,1.846101
1660,finished,7.697569
1661,it,3.394563
1662,off,6.298263
1663,what,4.358561
1664,a,2.288366
1665,curious,5.603128
1666,feeling,5.461372
1667,said,8.835600
1668,alice,6.892718
1669,i,3.046533
1670,must,3.801832
1671,be,2.776794
1672,shutting,10.905436
1673,up,1.367321
1674,like,6.416967
1675,a,1.138686
1676,telescope,9.238028
1677,and,3.277602
1678,so,3.842541
1679,it,2.347365
1680,was,1.198254
1681,indeed,7.839415
1682,she,4.235124
1683,was,1.976236
1684,now,5.573668
1685,only,5.604958
1686,ten,5.124977
1687,inches,6.980337
1688,high,3.414153
1689,and,1.428049
1690,her,3.053768
1691,face,2.770836
1692,brightened,6.514055
1693,up,3.655962
1694,at,3.925472
1695,the,0.871586
1696,thought,0.714577
1697,that,1.505089
1698,she,0.833742
1699,was,1.460306
1700,now,5.190166
1701,the,3.803653
1702,right,5.228631
1703,size,6.059809
1704,for,4.380812
1705,going,7.002875
1706,through,4.415850
1707,the,0.907582
1708,little,5.484954
1709,door,5.288802
1710,into,3.718446
1711,that,5.574011
1712,lovely,5.732596
1713,garden,2.782354
1714,first,7.736573
1715,however,5.949850
1716,she,2.025975
1717,waited,6.580314
1718,for,1.417999
1719,a,2.632346
1720,few,3.966218
1721,minutes,0.801598
1722,to,2.289300
1723,see,1.811338
1724,if,2.041548
1725,she,1.115410
1726,was,1.906488
1727,going,2.275998
1728,to,0.376608
1729,shrink,8.533872
1730,any,6.540947
1731,further,2.080313
1732,she,4.999356
1733,felt,3.457027
1734,a,3.255754
1735,little,1.116137
1736,nervous,3.210958
1737,about,2.530359
1738,this,3.775866
1739,for,4.731588
1740,it,3.756559
1741,might,5.149971
1742,end,6.688480
1743,you,9.113657
1744,know,2.632755
1745,said,5.971049
1746,alice,6.057907
1747,to,3.960896
1748,herself,1.575364
1749,in,3.939055
1750,my,7.441072
1751,going,8.921679
1752,out,3.519441
1753,altogether,8.473553
1754,like,5.333035
1755,a,1.049488
1756,candle,7.850163
1757,i,2.500600
1758,wonder,4.466864
1759,what,1.838509
1760,i,2.433713
1761,should,2.204544
1762,be,3.270084
1763,like,1.509222
1764,then,4.603002
1765,and,3.277602
1766,she,2.702653
1767,tried,5.352768
1768,to,0.241474
1769,fancy,7.598366
1770,what,1.786449
1771,the,3.059944
1772,flame,8.036219
1773,of,1.762872
1774,a,3.588853
1775,candle,5.829497
1776,is,4.917383
1777,like,1.925355
1778,after,6.777392
1779,the,1.564345
1780,candle,6.860150
1781,is,4.219075
1782,blown,7.792077
1783,out,2.018284
1784,for,4.008238
1785,she,5.477683
1786,could,3.457129
1787,not,0.892185
1788,remember,4.639049
1789,ever,3.123988
1790,having,0.742382
1791,seen,1.264931
1792,such,3.568686
1793,a,0.573154
1794,thing,1.970458
1795,after,5.643926
1796,a,1.419138
1797,while,1.388809
1798,finding,8.685346
1799,that,1.204596
1800,nothing,6.396968
1801,more,2.796558
1802,happened,5.350742
1803,she,1.592381
1804,decided,4.365594
1805,on,3.547899
1806,going,4.833772
1807,into,3.589461
1808,the,0.370122
1809,garden,3.559145
1810,at,4.580278
1811,once,0.928501
1812,but,3.748162
1813,alas,7.624967
1814,for,2.065516
1815,poor,7.194592
1816,alice,5.961308
1817,when,4.724419
1818,she,1.754978
1819,got,3.681973
1820,to,2.439548
1821,the,0.755468
1822,door,2.872987
1823,she,1.083623
1824,found,3.225912
1825,she,4.565928
1826,had,1.418013
1827,forgotten,4.673596
1828,the,1.637075
1829,little,3.978001
1830,golden,9.182431
1831,key,0.553898
1832,and,2.096090
1833,when,4.874654
1834,she,0.662672
1835,went,3.723154
1836,back,2.275150
1837,to,0.341057
1838,the,0.906326
1839,table,4.768976
1840,for,5.411421
1841,it,3.479725
1842,she,2.708771
1843,found,2.939010
1844,she,4.233229
1845,could,1.201586
1846,not,1.063797
1847,possibly,4.551794
1848,reach,5.518373
1849,it,1.013723
1850,she,4.268954
1851,could,2.546590
1852,see,2.905241
1853,it,2.104082
1854,quite,5.807449
1855,plainly,0.324331
1856,through,5.261002
1857,the,0.485140
1858,glass,2.759897
1859,and,2.502085
1860,she,2.434139
1861,tried,5.297362
1862,her,5.112843
1863,best,0.726372
1864,to,0.186405
1865,climb,6.034769
1866,up,2.200815
1867,one,5.845708
1868,of,1.925006
1869,the,0.260756
1870,legs,7.578275
1871,of,1.429121
1872,the,0.342737
1873,table,6.183500
1874,but,4.595636
1875,it,2.261461
1876,was,0.770447
1877,too,3.072064
1878,slippery,7.322467
1879,and,1.987902
1880,when,6.312167
1881,she,0.702670
1882,had,2.514710
1883,tired,8.856857
1884,herself,3.113976
1885,out,4.279064
1886,with,4.284456
1887,trying,9.664153
1888,the,4.897653
1889,poor,5.480479
1890,little,1.622602
1891,thing,1.681272
1892,sat,5.790003
1893,down,0.658667
1894,and,1.950943
1895,cried,3.731747
1896,come,6.549770
1897,there,5.396330
1898,'s,2.917709
1899,no,1.921960
1900,use,2.246098
1901,in,2.349009
1902,crying,5.721296
1903,like,5.279301
1904,that,0.924566
1905,said,8.835600
1906,alice,6.892718
1907,to,4.311390
1908,herself,1.110721
1909,rather,6.687049
1910,sharply,2.343517
1911,i,2.433350
1912,advise,6.363868
1913,you,0.109907
1914,to,0.368637
1915,leave,4.421207
1916,off,4.104505
1917,this,3.439206
1918,minute,3.732213
1919,she,2.442876
1920,generally,9.459887
1921,gave,4.740872
1922,herself,2.577431
1923,very,6.312120
1924,good,4.939220
1925,advice,4.171209
1926,though,5.303596
1927,she,0.804871
1928,very,7.950356
1929,seldom,0.928827
1930,followed,10.271301
1931,it,3.567601
1932,and,2.849279
1933,sometimes,4.206285
1934,she,1.234519
1935,scolded,8.583553
1936,herself,1.792827
1937,so,3.672022
1938,severely,4.598825
1939,as,4.583719
1940,to,0.788395
1941,bring,6.124744
1942,tears,6.730727
1943,into,2.365281
1944,her,0.698990
1945,eyes,1.159334
1946,and,1.705653
1947,once,6.036373
1948,she,1.494272
1949,remembered,5.008886
1950,trying,8.019114
1951,to,0.073542
1952,box,11.987767
1953,her,1.435157
1954,own,3.142348
1955,ears,4.519297
1956,for,3.485651
1957,having,6.645787
1958,cheated,9.510773
1959,herself,1.986474
1960,in,2.627821
1961,a,2.400389
1962,game,6.844784
1963,of,0.721416
1964,croquet,5.573448
1965,she,3.075200
1966,was,1.931355
1967,playing,6.944137
1968,against,9.042795
1969,herself,3.285401
1970,for,3.973567
1971,this,5.486064
1972,curious,7.890832
1973,child,5.269655
1974,was,2.830175
1975,very,3.342355
1976,fond,4.351981
1977,of,0.043163
1978,pretending,6.501962
1979,to,1.273968
1980,be,0.872501
1981,two,8.409648
1982,people,3.250644
1983,but,3.124723
1984,it,2.784733
1985,'s,2.094990
1986,no,3.143995
1987,use,0.737518
1988,now,4.844448
1989,thought,7.027502
1990,poor,7.306839
1991,alice,7.510091
1992,to,4.884449
1993,pretend,8.513998
1994,to,1.594924
1995,be,0.996260
1996,two,8.693771
1997,people,3.877711
1998,why,4.948271
1999,there,4.515498
2000,'s,1.130066
2001,hardly,6.757372
2002,enough,5.321339
2003,of,3.023060
2004,me,3.701288
2005,left,5.133476
2006,to,2.129234
2007,make,4.101849
2008,one,4.887007
2009,respectable,9.226603
2010,person,3.978273
2011,soon,7.856572
2012,her,5.129496
2013,eye,5.276102
2014,fell,1.544676
2015,on,0.944426
2016,a,2.504059
2017,little,2.697472
2018,glass,8.243053
2019,box,4.116030
2020,that,3.230776
2021,was,2.146341
2022,lying,2.898551
2023,under,4.407291
2024,the,0.675409
2025,table,2.624671
2026,she,4.102806
2027,opened,5.639434
2028,it,1.422461
2029,and,0.795160
2030,found,4.527990
2031,in,4.380049
2032,it,1.802232
2033,a,0.717348
2034,very,5.006289
2035,small,2.450329
2036,cake,7.850815
2037,on,4.532852
2038,which,1.031450
2039,the,2.461866
2040,words,7.158314
2041,eat,11.047361
2042,me,6.532119
2043,were,6.914844
2044,beautifully,6.578526
2045,marked,6.067677
2046,in,4.163787
2047,currants,14.511724
2048,well,4.925358
2049,i,1.832711
2050,'ll,2.790691
2051,eat,7.099463
2052,it,1.673979
2053,said,2.632252
2054,alice,7.117195
2055,and,2.437091
2056,if,4.643674
2057,it,2.400821
2058,makes,5.133943
2059,me,1.853107
2060,grow,10.063669
2061,larger,7.045069
2062,i,0.832649
2063,can,2.973392
2064,reach,7.787167
2065,the,2.392134
2066,key,9.522348
2067,and,2.004962
2068,if,4.499070
2069,it,1.753193
2070,makes,5.403959
2071,me,1.456972
2072,grow,9.592856
2073,smaller,7.116038
2074,i,0.847670
2075,can,2.789852
2076,creep,8.037499
2077,under,5.736904
2078,the,1.090767
2079,door,4.955841
2080,so,5.155193
2081,either,12.316929
2082,way,5.612695
2083,i,2.482425
2084,'ll,1.675579
2085,get,2.655144
2086,into,4.064316
2087,the,1.086336
2088,garden,4.400965
2089,and,1.461625
2090,i,2.373941
2091,do,4.128016
2092,n't,0.083046
2093,care,2.611323
2094,which,6.531208
2095,happens,5.737340
2096,she,2.442877
2097,ate,7.627167
2098,a,2.163038
2099,little,1.626682
2100,bit,4.945814
2101,and,2.294374
2102,said,4.461621
2103,anxiously,7.762555
2104,to,4.184378
2105,herself,1.112121
2106,which,6.132917
2107,way,8.914879
2108,which,7.708755
2109,way,3.093258
2110,holding,10.359348
2111,her,2.063402
2112,hand,2.340270
2113,on,3.709425
2114,the,1.202011
2115,top,5.351428
2116,of,0.441683
2117,her,0.880838
2118,head,1.932661
2119,to,4.385174
2120,feel,4.822477
2121,which,7.826396
2122,way,3.165814
2123,it,3.066348
2124,was,0.754555
2125,growing,7.929924
2126,and,3.656696
2127,she,3.665957
2128,was,2.232758
2129,quite,4.830035
2130,surprised,5.764400
2131,to,1.348125
2132,find,0.786142
2133,that,1.103180
2134,she,1.239826
2135,remained,7.796671
2136,the,5.500562
2137,same,3.981455
2138,size,7.940281
2139,to,5.635573
2140,be,2.021151
2141,sure,3.285060
2142,this,6.127954
2145,generally,13.351742
2146,happens,5.837614
2147,when,4.608877
2148,one,2.624880
2149,eats,9.121752
2150,cake,7.427063
